tla,weighted_tractor_count,annual_diesel_litres,weighted_scr_tractor_count,scr_diesel_litres,regional_diesel_ml,regional_scr_diesel_ml,def_low_ml,def_central_ml,def_high_ml,scenario_name,baseline_regional_diesel_ml,baseline_def_central_ml,delta_regional_diesel_ml_vs_baseline,delta_def_central_ml_vs_baseline
CENTRAL HAWKE'S BAY DISTRICT,212.0013218261553,1620152.4527519608,53.53947123089738,722056.5572310893,1.6201524527519608,0.7220565572310893,0.0216616967169326,0.0288822622892435,0.0361028278615544,scr_push,1.4005342712112343,0.0152639675145466,0.21961818154072654,0.0136182947746969
CENTRAL OTAGO DISTRICT,466.70350386409046,3546182.380833064,115.44873052641964,1547252.528994216,3.546182380833064,1.547252528994216,0.0464175758698264,0.0618901011597686,0.0773626264497108,scr_push,3.072535368262651,0.0319538765841533,0.4736470125704133,0.029936224575615296
CHRISTCHURCH CITY,910.2324161618304,6763507.533959179,216.8060215953577,2922079.3879739903,6.763507533959179,2.9220793879739904,0.0876623816392197,0.1168831755189596,0.1461039693986995,scr_push,5.884893087787285,0.0616434163649525,0.8786144461718939,0.055239759154007105
CLUTHA DISTRICT,536.8790288724092,4031150.4105095696,128.39233853625348,1719281.1347728693,4.03115041050957,1.7192811347728694,0.051578434043186,0.0687712453909147,0.0859640567386434,scr_push,3.503162937645409,0.0353583410500016,0.5279874728641607,0.0334129043409131
DUNEDIN CITY,429.2020491315995,3096527.329806117,92.41281607352845,1233379.3288149606,3.0965273298061167,1.2333793288149606,0.0370013798644488,0.0493351731525984,0.061668966440748,scr_push,2.710703263443168,0.0249981038943723,0.38582406636294886,0.024337069258226103
FAR NORTH DISTRICT,412.2182423402806,2849473.6986166346,78.69906139401044,1047308.6240607136,2.8494736986166345,1.0473086240607137,0.0314192587218214,0.0418923449624285,0.0523654312030356,scr_push,2.5085428695882968,0.0209495293349538,0.3409308290283377,0.020942815627474704
GISBORNE DISTRICT,499.97360456645214,3584072.8515070397,106.96196025930284,1431170.2444995586,3.5840728515070395,1.4311702444995589,0.0429351073349867,0.0572468097799823,0.0715585122249779,scr_push,3.139883170848877,0.0293188800113497,0.44418968065816244,0.027927929768632596
GORE DISTRICT,621.7518611502518,4756895.935054536,156.88774908989276,2106347.2126119807,4.756895935054536,2.106347212611981,0.0631904163783594,0.0842538885044792,0.105317360630599,scr_push,4.124921625298517,0.0437915890071769,0.6319743097560195,0.0404622994973023
GREY DISTRICT,115.42613003486466,842983.2770106266,25.774208975699494,345722.00802901795,0.8429832770106266,0.3457220080290179,0.0103716602408705,0.0138288803211607,0.0172861004014509,scr_push,0.7344804283165991,0.0071535091911133,0.10850284869402749,0.0066753711300474
HAMILTON CITY,861.3882938515482,6728242.609193839,229.54775796007223,3099139.3293238226,6.728242609193839,3.0991393293238225,0.0929741798797146,0.1239655731729529,0.1549569664661911,scr_push,5.809363233345271,0.0658685064219831,0.9188793758485678,0.0580970667509698
HASTINGS DISTRICT,771.7659136619548,6112960.442122486,216.08832863151292,2929982.4846810056,6.112960442122486,2.9299824846810054,0.0878994745404301,0.1171992993872402,0.1464991242340503,scr_push,5.259960600140723,0.0633541003925039,0.852999841981763,0.053845198994736304
HAURAKI DISTRICT,288.3315059921745,2097308.189232524,64.84294360125175,870261.9135772341,2.097308189232524,0.8702619135772341,0.026107857407317,0.0348104765430893,0.0435130956788617,scr_push,1.8305792605902729,0.0180515749181537,0.26672892864225095,0.016758901624935603
HOROWHENUA DISTRICT,382.0555675313023,2773135.068198467,84.25340667142136,1125965.0801740217,2.7731350681984672,1.1259650801740215,0.0337789524052206,0.0450386032069608,0.056298254008701,scr_push,2.4205452086886896,0.0229557216346537,0.3525898595097776,0.0220828815723071
HURUNUI DISTRICT,323.0692323905395,2377360.504895406,72.39598984039425,967804.4162845812,2.377360504895406,0.9678044162845812,0.0290341324885374,0.0387121766513832,0.048390220814229,scr_push,2.075917867712996,0.0197320061397213,0.3014426371824097,0.018980170511661898
INVERCARGILL CITY,845.9160075431453,6440782.909510894,210.24726871139583,2824068.853054137,6.440782909510894,2.824068853054137,0.0847220655916241,0.1129627541221654,0.1412034426527068,scr_push,5.5922364119966295,0.0587915820066904,0.8485464975142643,0.054171172115475
KAIKOURA DISTRICT,60.35016434423856,403690.2631993934,10.676245085504291,141155.82992585536,0.4036902631993934,0.1411558299258553,0.0042346748977756,0.0056462331970342,0.0070577914962927,scr_push,0.3561177267855578,0.0027489767646083,0.047572536413835576,0.0028972564324259
KAIPARA DISTRICT,296.0282722047645,2055016.6077855185,56.47196905487204,748526.6289843931,2.055016607785518,0.748526628984393,0.0224557988695317,0.0299410651593757,0.0374263314492196,scr_push,1.810338963274492,0.0147164063066793,0.24467764451102614,0.0152246588526964
KAPITI COAST DISTRICT,119.08142340566626,788177.6883667877,20.90657823193206,279185.2896518832,0.7881776883667877,0.2791852896518831,0.0083755586895564,0.0111674115860753,0.0139592644825941,scr_push,0.6971408817103086,0.0056672457177679,0.09103680665647906,0.0055001658683073995
KAWERAU DISTRICT,5.028401204787996,30004.831338466676,0.6592382778306936,8892.189192006716,0.0300048313384666,0.0088921891920067,0.0002667656757602,0.0003556875676802,0.0004446094596003,scr_push,0.0262431888803536,0.0001880186328313,0.0037616424581130015,0.00016766893484889997
LOWER HUTT CITY,39.26108811759057,285529.4901454886,8.57763848676049,115023.6525594996,0.2855294901454885,0.1150236525594996,0.0034507095767849,0.0046009461023799,0.0057511826279749,scr_push,0.2490457978918265,0.0023744207108029,0.03648369225366202,0.0022265253915770005
MACKENZIE DISTRICT,187.65783566349475,1421515.8430852816,45.68893173785748,611060.7544055606,1.4215158430852814,0.6110607544055605,0.0183318226321668,0.0244424301762224,0.030553037720278,scr_push,1.2345642757044004,0.0125072767188952,0.18695156738088103,0.011935153457327199
MANAWATU DISTRICT,383.8805722953613,2935477.3823922034,96.05893036527732,1287631.8182910238,2.935477382392204,1.2876318182910238,0.0386289545487307,0.0515052727316409,0.0643815909145512,scr_push,2.5450366168247656,0.0266002650006977,0.39044076556743823,0.024905007730943198
MARLBOROUGH DISTRICT,1412.8133844334366,11138077.425307035,380.4741580332147,5125831.372856727,11.138077425307037,5.125831372856727,0.1537749411857018,0.205033254914269,0.2562915686428363,scr_push,9.615131293152665,0.1080581282240769,1.522946132154372,0.09697512669019209
MASTERTON DISTRICT,197.97359628602885,1444883.72628324,43.80265919597088,586548.2237755469,1.44488372628324,0.5865482237755468,0.0175964467132664,0.0234619289510218,0.0293274111887773,scr_push,1.2613191786322346,0.01205059759485,0.18356454765100527,0.011411331356171799
MATAMATA-PIAKO DISTRICT,1090.8343014353586,8342551.86117062,272.63079446331346,3665468.902895879,8.34255186117062,3.665468902895879,0.1099640670868763,0.1466187561158351,0.1832734451447939,scr_push,7.232557854348387,0.0765633172250073,1.109994006822233,0.07005543889082781
NAPIER CITY,238.3687935075635,1783981.4905366711,56.660198692087775,759455.6412893848,1.783981490536671,0.7594556412893848,0.0227836692386815,0.0303782256515753,0.0379727820644692,scr_push,1.5525999340525511,0.0156857265538119,0.23138155648411995,0.0146924990977634
NELSON CITY,111.5593393164607,786112.0654347679,22.94830770356008,307278.6752714373,0.7861120654347679,0.3072786752714373,0.0092183602581431,0.0122911470108574,0.0153639337635718,scr_push,0.6903671495025453,0.0063135303610777,0.09574491593222256,0.0059776166497797
NEW PLYMOUTH DISTRICT,522.9005177726485,3609017.776305065,98.06161107028944,1299261.4931911589,3.609017776305064,1.2992614931911588,0.0389778447957347,0.0519704597276463,0.0649630746595579,scr_push,3.18645135092871,0.025485360631864,0.4225664253763539,0.0264850990957823
OPOTIKI DISTRICT,117.95395062300416,831936.2940718802,24.23244220768918,323474.51041621,0.8319362940718802,0.32347451041621,0.0097042353124863,0.0129389804166483,0.0161737255208105,scr_push,0.7288887409642246,0.0065700407320445,0.10304755310765557,0.0063689396846038
OTOROHANGA DISTRICT,268.179886942269,2014722.6137378851,65.03107972480808,873594.8284263974,2.0147226137378853,0.8735948284263974,0.0262078448527919,0.0349437931370558,0.0436797414213198,scr_push,1.7534829923406692,0.0181892676871464,0.2612396213972161,0.016754525449909397
PALMERSTON NORTH CITY,742.2436245459617,5528895.959040976,175.14412927710572,2357375.0930168647,5.528895959040976,2.3573750930168647,0.0707212527905059,0.0942950037206745,0.1178687546508432,scr_push,4.810163628036168,0.0494460060347705,0.7187323310048077,0.044848997685903995
PORIRUA CITY,50.5593880532853,391397.06244405766,12.668884301023825,170524.11589354812,0.3913970624440576,0.1705241158935481,0.0051157234768064,0.0068209646357419,0.0085262057946774,scr_push,0.3413799232320892,0.0035704450098537,0.050017139211968376,0.0032505196258881997
QUEENSTOWN-LAKES DISTRICT,210.0831162620112,1556425.9141367353,47.77413228724364,636928.8363625931,1.5564259141367354,0.6369288363625931,0.0191078650908777,0.0254771534545037,0.0318464418181296,scr_push,1.3592592702183128,0.0128472444483086,0.19716664391842254,0.012629909006195102
RANGITIKEI DISTRICT,352.95969940274193,2698752.25501493,89.37828860347307,1204580.0363178786,2.69875225501493,1.204580036317879,0.0361374010895363,0.0481832014527151,0.0602290018158939,scr_push,2.337476688268415,0.0254205767554592,0.36127556674651506,0.022762624697255904
ROTORUA DISTRICT,429.4056990569468,3444000.55859937,120.59663883466492,1626060.2446409303,3.4440005585993703,1.6260602446409302,0.0487818073392279,0.0650424097856372,0.0813030122320465,scr_push,2.966561007354609,0.034402217736039,0.47743955124476134,0.030640192049598204
RUAPEHU DISTRICT,165.24533955955798,1209169.910305061,36.96371076030541,495379.4536067872,1.2091699103050608,0.4953794536067871,0.0148613836082036,0.0198151781442714,0.0247689726803393,scr_push,1.05527127113511,0.0102099857238365,0.15389863916995083,0.009605192420434899
SELWYN DISTRICT,605.2736196007075,4335090.585816268,130.24645498046695,1745176.06148758,4.335090585816268,1.74517606148758,0.0523552818446274,0.0698070424595032,0.087258803074379,scr_push,3.7978523982735553,0.0359454884470945,0.5372381875427124,0.0338615540124087
SOUTH TARANAKI DISTRICT,554.135716787623,4052709.719153312,123.41678531424928,1650981.499460339,4.052709719153311,1.6509814994603391,0.0495294449838101,0.0660392599784135,0.0825490749730169,scr_push,3.5363713063141637,0.0337878663717214,0.5163384128391475,0.0322513936066921
SOUTH WAIKATO DISTRICT,382.209602586904,3048574.682278757,105.8346395590753,1422715.4797190886,3.048574682278757,1.4227154797190886,0.0426814643915726,0.0569086191887635,0.0711357739859544,scr_push,2.628109140136822,0.0297550293517494,0.420465542141935,0.0271535898370141
SOUTH WAIRARAPA DISTRICT,181.1856184224424,1360494.2035622771,42.31696276679155,565412.5022444178,1.3604942035622771,0.5654125022444177,0.0169623750673325,0.0226165000897767,0.0282706251122208,scr_push,1.1866897250214266,0.0115025182717198,0.17380447854085057,0.011113981818056902
SOUTHLAND DISTRICT,1365.8541558950028,10461967.594798235,344.6321958275984,4627921.79269709,10.461967594798235,4.62792179269709,0.1388376537809127,0.1851168717078836,0.2313960896348545,scr_push,9.068056144146444,0.0962550859675614,1.3939114506517907,0.0888617857403222
STRATFORD DISTRICT,177.6794182281247,1282305.817181521,38.22364114609026,509420.7811682503,1.2823058171815211,0.5094207811682503,0.0152826234350475,0.02037683124673,0.0254710390584125,scr_push,1.1215635026361326,0.010260509374518,0.16074231454538856,0.010116321872212
TARARUA DISTRICT,378.7291616759216,2823562.967633581,90.7982907766346,1222680.5123739552,2.8235629676335807,1.2226805123739553,0.0366804153712186,0.0489072204949582,0.0611340256186977,scr_push,2.4517973457199296,0.0257146198018853,0.37176562191365115,0.023192600693072902
TASMAN DISTRICT,867.4433169845638,6052224.931812022,171.71600591393218,2291942.159158756,6.052224931812022,2.291942159158756,0.0687582647747626,0.0916776863663502,0.1145971079579378,scr_push,5.33159561090429,0.0464457347225647,0.7206293209077321,0.0452319516437855
TAUPO DISTRICT,263.89475607580795,2129955.1281201416,75.45295575698925,1017230.5942958948,2.129955128120141,1.0172305942958948,0.0305169178288768,0.0406892237718357,0.0508615297147947,scr_push,1.8318424403939235,0.0215057589184449,0.29811268772621746,0.019183464853390803
TAURANGA CITY,382.9281411902174,2932699.1001732904,98.70999692094216,1334884.9380038406,2.9326991001732905,1.3348849380038406,0.0400465481401152,0.0533953975201536,0.066744246900192,scr_push,2.538127453650063,0.0285495987854261,0.3945716465232274,0.024845798734727496
THAMES-COROMANDEL DISTRICT,244.27677480252845,1754816.925013563,52.17912927081052,698034.9780152966,1.7548169250135626,0.6980349780152967,0.0209410493404589,0.0279213991206118,0.0349017489007648,scr_push,1.5385802898240062,0.0142729493787435,0.21623663518955638,0.013648449741868301
TIMARU DISTRICT,1073.432502865356,7890583.767077709,244.02644614251363,3265121.9117499194,7.890583767077708,3.2651219117499197,0.0979536573524975,0.1306048764699967,0.163256095587496,scr_push,6.884044131514043,0.0668869542672813,1.0065396355636658,0.06371792220271538
UPPER HUTT CITY,36.46201007498336,256333.4242483799,7.151747011391673,94651.6034798828,0.2563334242483799,0.0946516034798827,0.0028395481043964,0.0037860641391953,0.0047325801739941,scr_push,0.2252440613573451,0.0018505642650937,0.03108936289103481,0.0019354998741015997
WAIKATO DISTRICT,733.0743901278075,5515022.282175048,175.22254618408965,2343774.35841104,5.515022282175048,2.34377435841104,0.0703132307523311,0.0937509743364416,0.117188717920552,scr_push,4.795341988475544,0.0479720179032039,0.7196802936995041,0.0457789564332377
WAIMAKARIRI DISTRICT,504.51979793761245,3454629.535178282,95.93619228342791,1281961.2912773823,3.454629535178282,1.2819612912773826,0.0384588387383214,0.0512784516510953,0.0640980645638691,scr_push,3.047790030293393,0.0260896951765996,0.40683950488488874,0.0251887564744957
WAIMATE DISTRICT,363.9401013010852,2701063.447323931,85.50726340341848,1148053.8581238503,2.7010634473239308,1.1480538581238506,0.0344416157437155,0.045922154324954,0.0574026929061925,scr_push,2.351741345819783,0.0238505575660284,0.34932210150414766,0.022071596758925602
WAIPA DISTRICT,842.1897176348002,6359072.785086346,202.2798212122006,2711379.6555885244,6.3590727850863455,2.7113796555885243,0.0813413896676557,0.1084551862235409,0.1355689827794262,scr_push,5.534265582287926,0.0559165670422969,0.8248072027984197,0.052538619181244
WAIROA DISTRICT,63.73102903949461,440429.7451276127,12.31709909908919,163986.93839636576,0.4404297451276127,0.1639869383963657,0.0049196081518909,0.0065594775358546,0.0081993469198182,scr_push,0.3883810478057118,0.0032889341263467,0.05204869732190087,0.0032705434095078997
WAITAKI DISTRICT,695.762179642879,5079701.983098013,156.3338232254809,2093146.99320528,5.079701983098014,2.09314699320528,0.0627944097961583,0.0837258797282111,0.1046573496602639,scr_push,4.430342683132397,0.0430080207308692,0.6493592999656164,0.040717858997341906
WAITOMO DISTRICT,139.82951290958047,1084724.5093261274,36.672923590979735,493569.5151389502,1.0847245093261273,0.4935695151389502,0.0148070854541685,0.019742780605558,0.0246784757569475,scr_push,0.9374475132435094,0.0103743562049815,0.1472769960826179,0.009368424400576501
WELLINGTON CITY,291.47978273623136,2449081.7769194557,91.73075002298478,1241510.5597944665,2.449081776919455,1.2415105597944665,0.0372453167938339,0.0496604223917786,0.0620755279897233,scr_push,2.0926460661883146,0.026672492287329,0.35643571073114044,0.0229879301044496
WESTERN BAY OF PLENTY DISTRICT,570.1718752248761,4331788.667410314,145.13729537342206,1965673.3084137288,4.331788667410314,1.9656733084137288,0.0589701992524118,0.0786269323365491,0.0982836654206864,scr_push,3.746247264286272,0.0422997586905427,0.5855414031240422,0.036327173646006405
WESTLAND DISTRICT,110.95131434582248,803043.5623562091,23.095915997079715,304897.0982035548,0.8030435623562091,0.3048970982035548,0.0091469129461066,0.0121958839281421,0.0152448549101777,scr_push,0.7051931710153457,0.0058858606301349,0.09785039134086337,0.006310023298007201
WHAKATANE DISTRICT,328.420419287488,2457333.893162758,77.71482548303212,1042553.8928823186,2.457333893162758,1.0425538928823186,0.0312766167864695,0.0417021557152927,0.0521276946441159,scr_push,2.137458978949544,0.0215841572912483,0.319874914213214,0.0201179984240444
WHANGANUI DISTRICT,168.7257309555788,1213860.5946714312,37.17200388415071,499409.1584322727,1.2138605946714311,0.4994091584322727,0.0149822747529681,0.0199763663372909,0.0249704579216136,scr_push,1.0586416264701473,0.0104018765711969,0.1552189682012839,0.009574489766094
WHANGAREI DISTRICT,622.5160584335971,4779694.320655315,160.3617750139217,2169186.2867592927,4.779694320655315,2.1691862867592926,0.0650755886027787,0.0867674514703717,0.1084593143379646,scr_push,4.137983852561668,0.0464111512332905,0.6417104680936472,0.04035630023708119
,97.84386394766987,775483.5485715577,27.35638831561149,370363.4789754181,0.7754835485715578,0.3703634789754181,0.0111109043692625,0.0148145391590167,0.0185181739487709,scr_push,0.6671247381845931,0.0079654341782733,0.10835881038696471,0.006849104980743401
ASHBURTON DISTRICT,1768.537907490089,11906693.070506996,269.7020502047847,3401546.20145014,11.906693070506996,3.4015462014501403,0.1020463860435042,0.1360618480580056,0.170077310072507,delayed_replacement,11.548300232706268,0.1194015038634313,0.3583928378007286,0.01666034419457431
AUCKLAND,2522.8001626490627,17130979.400619097,406.393229177579,5138576.038849304,17.130979400619097,5.138576038849304,0.1541572811654791,0.2055430415539721,0.2569288019424652,delayed_replacement,16.627994866371708,0.1811289701290834,0.5029845342473891,0.02441407142488869
BULLER DISTRICT,110.9971332115145,770597.4147946216,18.16745321431683,228943.60907931684,0.7705974147946216,0.2289436090793168,0.0068683082723795,0.0091577443631726,0.0114471804539658,delayed_replacement,0.7489319635990345,0.0080257813720318,0.02166545119558716,0.0011319629911407999
CARTERTON DISTRICT,126.7187905828495,854065.7614606594,18.505075884464805,233570.44244343,0.8540657614606595,0.23357044244343,0.0070071132733029,0.0093428176977372,0.0116785221221715,delayed_replacement,0.8266526635896172,0.0081914403819712,0.02741309787104229,0.0011513773157659987
CENTRAL HAWKE'S BAY DISTRICT,212.0013218261553,1448055.347482031,34.21959165336152,433142.17317616433,1.448055347482031,0.4331421731761643,0.0129942651952849,0.0173256869270465,0.0216571086588082,delayed_replacement,1.4005342712112343,0.0152639675145466,0.047521076270796714,0.002061719412499899
CENTRAL OTAGO DISTRICT,466.7035038640905,3171143.8067403487,72.50660519175996,912150.6351929214,3.171143806740349,0.9121506351929214,0.0273645190557876,0.0364860254077168,0.045607531759646,delayed_replacement,3.072535368262651,0.0319538765841533,0.09860843847769818,0.004532148823563502
CHRISTCHURCH CITY,910.2324161618304,6065918.013082092,138.38284902647413,1750048.6558594157,6.065918013082092,1.7500486558594155,0.0525014596757824,0.0700019462343766,0.0875024327929707,delayed_replacement,5.884893087787285,0.0616434163649525,0.18102492529480685,0.008358529869424099
CLUTHA DISTRICT,536.8790288724092,3614478.167454261,80.25027852284538,1009915.5551085576,3.61447816745426,1.0099155551085577,0.0302974666532567,0.0403966222043423,0.0504957777554278,delayed_replacement,3.503162937645409,0.0353583410500016,0.11131522980885089,0.0050382811543406986
DUNEDIN CITY,429.2020491315995,2796578.519157604,56.94630475378322,715832.277512833,2.796578519157604,0.715832277512833,0.0214749683253849,0.0286332911005133,0.0357916138756416,delayed_replacement,2.710703263443168,0.0249981038943723,0.085875255714436,0.0036351872061410016
FAR NORTH DISTRICT,412.2182423402806,2594764.0769846607,47.82982265411438,600829.6863971361,2.5947640769846605,0.6008296863971361,0.018024890591914,0.0240331874558854,0.0300414843198568,delayed_replacement,2.5085428695882968,0.0209495293349538,0.08622120739636374,0.003083658120931601
GISBORNE DISTRICT,499.97360456645214,3238075.615444605,66.51435498981647,837314.5590421325,3.2380756154446053,0.8373145590421325,0.0251194367712639,0.0334925823616853,0.0418657279521066,delayed_replacement,3.139883170848877,0.0293188800113497,0.09819244459572829,0.004173702350335599
GORE DISTRICT,621.7518611502517,4248267.7461535,99.05468129968294,1248246.2343150035,4.2482677461535,1.2482462343150038,0.0374473870294501,0.0499298493726001,0.0624123117157501,delayed_replacement,4.124921625298517,0.0437915890071769,0.12334612085498353,0.006138260365423205
GREY DISTRICT,115.42613003486466,759929.0920783315,16.15757658309503,203776.5674842609,0.7599290920783315,0.2037765674842609,0.0061132970245278,0.0081510626993704,0.010188828374213,delayed_replacement,0.7344804283165991,0.0071535091911133,0.025448663761732382,0.0009975535082571005
HAMILTON CITY,861.3882938515482,5989626.238906527,147.63945050344796,1867597.5155786143,5.989626238906527,1.8675975155786144,0.0560279254673584,0.0747039006231445,0.0933798757789307,delayed_replacement,5.809363233345271,0.0658685064219831,0.18026300556125552,0.008835394201161403
HASTINGS DISTRICT,771.7659136619546,5419788.559332329,141.22711637861178,1790062.9768571754,5.4197885593323285,1.7900629768571754,0.0537018893057152,0.071602519074287,0.0895031488428587,delayed_replacement,5.259960600140723,0.0633541003925039,0.1598279591916052,0.008248418681783096
HAURAKI DISTRICT,288.33150599217447,1887766.5972465368,40.7852038846636,514393.6013415549,1.8877665972465367,0.5143936013415549,0.0154318080402466,0.0205757440536622,0.0257196800670777,delayed_replacement,1.8305792605902729,0.0180515749181537,0.057187336656263854,0.0025241691355085
HOROWHENUA DISTRICT,382.0555675313023,2499505.4481126573,52.22935399175393,656775.6246641293,2.4995054481126573,0.6567756246641293,0.0197032687399238,0.0262710249865651,0.0328387812332064,delayed_replacement,2.4205452086886896,0.0229557216346537,0.07896023942396768,0.0033153033519114014
HURUNUI DISTRICT,323.0692323905395,2143228.779080145,44.78017181761309,564063.770076877,2.143228779080145,0.564063770076877,0.0169219131023063,0.022562550803075,0.0282031885038438,delayed_replacement,2.075917867712996,0.0197320061397213,0.06731091136714884,0.002830544663353699
INVERCARGILL CITY,845.9160075431453,5760859.87219695,132.7553775034843,1674579.9379451908,5.76085987219695,1.6745799379451909,0.0502373981383557,0.0669831975178076,0.0837289968972595,delayed_replacement,5.5922364119966295,0.0587915820066904,0.1686234602003207,0.008191615511117196
KAIKOURA DISTRICT,60.35016434423856,368700.8754324268,6.362754788505558,79446.00252343336,0.3687008754324268,0.0794460025234333,0.002383380075703,0.0031778401009373,0.0039723001261716,delayed_replacement,0.3561177267855578,0.0027489767646083,0.012583148646868991,0.00042886333632900005
KAIPARA DISTRICT,296.0282722047645,1871180.7498874145,33.837176460591635,423969.1967546776,1.8711807498874145,0.4239691967546776,0.0127190759026403,0.0169587678701871,0.0211984598377338,delayed_replacement,1.810338963274492,0.0147164063066793,0.0608417866129225,0.0022423615635077995
KAPITI COAST DISTRICT,119.08142340566626,720603.9374027308,12.87682698997645,162090.00642548446,0.7206039374027308,0.1620900064254844,0.0048627001927645,0.0064836002570193,0.0081045003212742,delayed_replacement,0.6971408817103086,0.0056672457177679,0.02346305569242213,0.0008163545392513996
KAWERAU DISTRICT,5.028401204787996,27939.94832270021,0.4180624453433046,5300.04717162269,0.0279399483227002,0.0053000471716226,0.0001590014151486,0.0002120018868649,0.0002650023585811,delayed_replacement,0.0262431888803536,0.0001880186328313,0.0016967594423465994,2.39832540336e-05
LOWER HUTT CITY,39.26108811759057,257970.3482606496,5.355684672244485,67629.80816976295,0.2579703482606496,0.0676298081697629,0.0020288942450928,0.0027051923267905,0.0033814904084881,delayed_replacement,0.2490457978918265,0.0023744207108029,0.008924550368823086,0.0003307716159876
MACKENZIE DISTRICT,187.65783566349475,1272908.0605271563,28.456478554994163,357697.73499070003,1.2729080605271563,0.3576977349907,0.010730932049721,0.014307909399628,0.017884886749535,delayed_replacement,1.2345642757044004,0.0125072767188952,0.03834378482275591,0.0018006326807328
MANAWATU DISTRICT,383.8805722953613,2623650.29150369,60.31238969955686,759231.7251340507,2.62365029150369,0.7592317251340507,0.0227769517540215,0.030369269005362,0.0379615862567025,delayed_replacement,2.5450366168247656,0.0266002650006977,0.07861367467892455,0.0037690040046642996
MARLBOROUGH DISTRICT,1412.8133844334366,9910847.166625056,243.0410211740139,3069331.439578352,9.910847166625054,3.069331439578352,0.0920799431873505,0.122773257583134,0.1534665719789176,delayed_replacement,9.615131293152665,0.1080581282240769,0.29571587347238903,0.014715129359057097
MASTERTON DISTRICT,197.97359628602885,1303485.7438123284,27.287673248796118,343833.3470764085,1.3034857438123284,0.3438333470764085,0.0103150004122922,0.0137533338830563,0.0171916673538204,delayed_replacement,1.2613191786322346,0.01205059759485,0.04216656518009376,0.001702736288206299
MATAMATA-PIAKO DISTRICT,1090.8343014353588,7463239.386896213,172.492818862431,2178349.2300592083,7.463239386896213,2.1783492300592084,0.0653504769017762,0.0871339692023683,0.1089174615029604,delayed_replacement,7.232557854348387,0.0765633172250073,0.23068153254782597,0.010570651977360998
NAPIER CITY,238.36879350756357,1600452.3728599115,35.545690917199046,447449.104517281,1.6004523728599116,0.447449104517281,0.0134234731355184,0.0178979641806912,0.022372455225864,delayed_replacement,1.5525999340525511,0.0156857265538119,0.04785243880736045,0.002212237626879301
NELSON CITY,111.55933931646068,712025.4042061514,14.300597819362787,180130.8950024123,0.7120254042061513,0.1801308950024122,0.0054039268500723,0.0072052358000964,0.0090065447501206,delayed_replacement,0.6903671495025453,0.0063135303610777,0.02165825470360605,0.0008917054390186994
NEW PLYMOUTH DISTRICT,522.9005177726485,3290011.8402578244,58.597062131524495,734447.3847893451,3.2900118402578244,0.7344473847893451,0.0220334215436803,0.0293778953915738,0.0367223692394672,delayed_replacement,3.18645135092871,0.025485360631864,0.10356048932911444,0.003892534759709798
OPOTIKI DISTRICT,117.95395062300412,753327.0914780747,14.974131880566102,187981.0298394345,0.7533270914780746,0.1879810298394345,0.005639430895183,0.0075192411935773,0.0093990514919717,delayed_replacement,0.7288887409642246,0.0065700407320445,0.024438350513850016,0.0009492004615328006
OTOROHANGA DISTRICT,268.179886942269,1804274.7846860904,41.06883593061199,518206.2401258566,1.8042747846860905,0.5182062401258566,0.0155461872037756,0.0207282496050342,0.0259103120062928,delayed_replacement,1.7534829923406692,0.0181892676871464,0.050791792345421305,0.0025389819178877997
PALMERSTON NORTH CITY,742.2436245459618,4966175.545813626,111.10324528664869,1404574.9461313311,4.966175545813626,1.404574946131331,0.0421372483839399,0.0561829978452532,0.0702287473065665,delayed_replacement,4.810163628036168,0.0494460060347705,0.15601191777745793,0.0067369918104826995
PORIRUA CITY,50.5593880532853,350860.92248466384,8.001839523571086,101387.82482132352,0.3508609224846638,0.1013878248213235,0.0030416347446397,0.0040555129928529,0.0050693912410661,delayed_replacement,0.3413799232320892,0.0035704450098537,0.009480999252574562,0.0004850679829992003
QUEENSTOWN-LAKES DISTRICT,210.0831162620112,1400980.4330250288,29.323615141956296,368451.5976933309,1.4009804330250288,0.3684515976933308,0.0110535479307999,0.0147380639077332,0.0184225798846665,delayed_replacement,1.3592592702183128,0.0128472444483086,0.041721162806716006,0.001890819459424601
RANGITIKEI DISTRICT,352.959699402742,2410868.0727135446,57.10737319721896,721754.7282494123,2.4108680727135448,0.7217547282494122,0.0216526418474823,0.0288701891299764,0.0360877364124706,delayed_replacement,2.337476688268415,0.0254205767554592,0.07339138444512994,0.0034496123745171997
ROTORUA DISTRICT,429.4056990569468,3054730.5631546224,77.3317284922979,976761.7774868612,3.0547305631546227,0.9767617774868612,0.0293028533246058,0.0390704710994744,0.048838088874343,delayed_replacement,2.966561007354609,0.034402217736039,0.08816955580001373,0.004668253363435404
RUAPEHU DISTRICT,165.245339559558,1089932.241998856,23.087873015660364,291131.1272997466,1.089932241998856,0.2911311272997466,0.0087339338189923,0.0116452450919898,0.0145565563649873,delayed_replacement,1.05527127113511,0.0102099857238365,0.03466097086374598,0.001435259368153299
SELWYN DISTRICT,605.2736196007075,3913962.5972924777,81.3733443920727,1025662.1572822088,3.913962597292478,1.0256621572822089,0.0307698647184662,0.0410264862912883,0.0512831078641104,delayed_replacement,3.7978523982735553,0.0359454884470945,0.11611019901892261,0.005080997844193802
