region_key,scenario_name,year,regional_active_licensed_count,regional_diesel_ml,regional_scr_diesel_ml,regional_def_central_ml,def_low_ml,def_high_ml
FAR NORTH DISTRICT,moderate_modernization,2026,412.1981170378139,2.5085428695882968,0.5237382333738451,0.0209495293349538,0.01571214700121535,0.026186911668692255
GISBORNE DISTRICT,moderate_modernization,2026,499.9477273352256,3.139883170848878,0.7329720002837433,0.0293188800113497,0.0219891600085123,0.03664860001418717
GORE DISTRICT,moderate_modernization,2026,621.708268833004,4.124921625298516,1.0947897251794223,0.0437915890071769,0.03284369175538267,0.05473948625897112
GREY DISTRICT,moderate_modernization,2026,115.4198208432868,0.7344804283165991,0.1788377297778335,0.0071535091911133,0.0053651318933350045,0.008941886488891675
HAMILTON CITY,moderate_modernization,2026,861.3303299622937,5.80936323334527,1.6467126605495783,0.0658685064219831,0.049401379816487345,0.08233563302747893
HASTINGS DISTRICT,moderate_modernization,2026,771.715707507632,5.259960600140722,1.5838525098125988,0.0633541003925039,0.047515575294377964,0.07919262549062994
HAURAKI DISTRICT,moderate_modernization,2026,288.31324739714904,1.8305792605902729,0.4512893729538431,0.0180515749181537,0.013538681188615292,0.022564468647692154
HOROWHENUA DISTRICT,moderate_modernization,2026,382.0303802628414,2.4205452086886896,0.5738930408663431,0.0229557216346537,0.01721679122599029,0.028694652043317156
HURUNUI DISTRICT,moderate_modernization,2026,323.0483083805041,2.075917867712996,0.4933001534930341,0.0197320061397213,0.014799004604791022,0.024665007674651705
INVERCARGILL CITY,moderate_modernization,2026,845.8582487367748,5.5922364119966295,1.4697895501672624,0.0587915820066904,0.04409368650501787,0.07348947750836313
KAIKOURA DISTRICT,moderate_modernization,2026,60.34665976672908,0.3561177267855578,0.0687244191152096,0.0027489767646083,0.002061732573456288,0.00343622095576048
KAIPARA DISTRICT,moderate_modernization,2026,296.01092131368426,1.810338963274492,0.3679101576669832,0.0147164063066793,0.011037304730009495,0.01839550788334916
KAPITI COAST DISTRICT,moderate_modernization,2026,119.0750785703793,0.6971408817103086,0.1416811429441987,0.0056672457177679,0.004250434288325961,0.007084057147209936
KAWERAU DISTRICT,moderate_modernization,2026,5.028294147873955,0.0262431888803536,0.0047004658207831,0.0001880186328313,0.000141013974623493,0.00023502329103915502
LOWER HUTT CITY,moderate_modernization,2026,39.25878314438331,0.2490457978918265,0.0593605177700741,0.0023744207108029,0.001780815533102223,0.0029680258885037055
MACKENZIE DISTRICT,moderate_modernization,2026,187.645366454614,1.2345642757044004,0.3126819179723821,0.0125072767188952,0.009380457539171463,0.015634095898619107
MANAWATU DISTRICT,moderate_modernization,2026,383.8542421377172,2.5450366168247656,0.6650066250174436,0.0266002650006977,0.019950198750523306,0.03325033125087218
MARLBOROUGH DISTRICT,moderate_modernization,2026,1412.725332323812,9.615131293152665,2.701453205601925,0.1080581282240769,0.08104359616805776,0.13507266028009626
MASTERTON DISTRICT,moderate_modernization,2026,197.96278148443693,1.2613191786322346,0.3012649398712507,0.01205059759485,0.00903794819613752,0.015063246993562535
MATAMATA-PIAKO DISTRICT,moderate_modernization,2026,1090.7584351102655,7.232557854348387,1.914082930625184,0.0765633172250073,0.05742248791875552,0.09570414653125921
NAPIER CITY,moderate_modernization,2026,238.3562401268544,1.5525999340525514,0.3921431638452975,0.0156857265538119,0.011764294915358926,0.019607158192264877
NELSON CITY,moderate_modernization,2026,111.553956116831,0.6903671495025453,0.1578382590269448,0.0063135303610777,0.004735147770808344,0.00789191295134724
NEW PLYMOUTH DISTRICT,moderate_modernization,2026,522.8698128912623,3.18645135092871,0.6371340157966003,0.025485360631864,0.01911402047389801,0.031856700789830016
OPOTIKI DISTRICT,moderate_modernization,2026,117.94899746470637,0.7288887409642248,0.1642510183011138,0.0065700407320445,0.004927530549033414,0.00821255091505569
OTOROHANGA DISTRICT,moderate_modernization,2026,268.1601323338539,1.7534829923406692,0.454731692178662,0.0181892676871464,0.013641950765359859,0.022736584608933103
PALMERSTON NORTH CITY,moderate_modernization,2026,742.2003726826492,4.810163628036168,1.2361501508692638,0.0494460060347705,0.037084504526077915,0.061807507543463196
PORIRUA CITY,moderate_modernization,2026,50.55605365856728,0.3413799232320892,0.0892611252463449,0.0035704450098537,0.0026778337573903467,0.004463056262317245
QUEENSTOWN-LAKES DISTRICT,moderate_modernization,2026,210.067848005876,1.3592592702183128,0.3211811112077173,0.0128472444483086,0.009635433336231519,0.016059055560385865
RANGITIKEI DISTRICT,moderate_modernization,2026,352.9365159755315,2.337476688268415,0.6355144188864813,0.0254205767554592,0.019065432566594438,0.031775720944324064
ROTORUA DISTRICT,moderate_modernization,2026,429.3775589953328,2.966561007354609,0.8600554434009755,0.034402217736039,0.025801663302029265,0.043002772170048775
RUAPEHU DISTRICT,moderate_modernization,2026,165.2359028323873,1.05527127113511,0.2552496430959149,0.0102099857238365,0.007657489292877447,0.012762482154795746
SELWYN DISTRICT,moderate_modernization,2026,605.2364023843221,3.797852398273555,0.8986372111773636,0.0359454884470945,0.026959116335320908,0.044931860558868185
SOUTH TARANAKI DISTRICT,moderate_modernization,2026,554.1043118424678,3.536371306314163,0.844696659293036,0.0337878663717214,0.025340899778791077,0.0422348329646518
SOUTH WAIKATO DISTRICT,moderate_modernization,2026,382.18327962106935,2.628109140136822,0.7438757337937362,0.0297550293517494,0.022316272013812085,0.03719378668968681
SOUTH WAIRARAPA DISTRICT,moderate_modernization,2026,181.1729323792199,1.1866897250214266,0.2875629567929962,0.0115025182717198,0.008626888703789885,0.01437814783964981
SOUTHLAND DISTRICT,moderate_modernization,2026,1365.755014816496,9.068056144146444,2.4063771491890367,0.0962550859675614,0.07219131447567109,0.12031885745945184
STRATFORD DISTRICT,moderate_modernization,2026,177.6673663648457,1.1215635026361324,0.2565127343629504,0.010260509374518,0.007695382030888512,0.012825636718147522
TARARUA DISTRICT,moderate_modernization,2026,378.705649823266,2.4517973457199296,0.6428654950471334,0.0257146198018853,0.019285964851414,0.03214327475235667
TASMAN DISTRICT,moderate_modernization,2026,867.4018318497768,5.33159561090429,1.1611433680641192,0.0464457347225647,0.034834301041923574,0.05805716840320596
TAUPO DISTRICT,moderate_modernization,2026,263.8735117389749,1.8318424403939235,0.5376439729611243,0.0215057589184449,0.01612931918883373,0.026882198648056216
TAURANGA CITY,moderate_modernization,2026,382.90321117359457,2.538127453650063,0.7137399696356533,0.0285495987854261,0.0214121990890696,0.03568699848178267
THAMES-COROMANDEL DISTRICT,moderate_modernization,2026,244.2606152913164,1.538580289824006,0.3568237344685891,0.0142729493787435,0.010704712034057673,0.017841186723429457
TIMARU DISTRICT,moderate_modernization,2026,1073.3620645523083,6.884044131514043,1.6721738566820328,0.0668869542672813,0.05016521570046098,0.08360869283410165
UPPER HUTT CITY,moderate_modernization,2026,36.46012970208081,0.2252440613573451,0.0462641066273435,0.0018505642650937,0.001387923198820305,0.002313205331367175
WAIKATO DISTRICT,moderate_modernization,2026,733.0244464761621,4.795341988475544,1.1993004475800977,0.0479720179032039,0.03597901342740293,0.05996502237900489
WAIMAKARIRI DISTRICT,moderate_modernization,2026,504.4931447955505,3.0477900302933936,0.6522423794149912,0.0260896951765996,0.019567271382449736,0.03261211897074956
WAIMATE DISTRICT,moderate_modernization,2026,363.9157421872828,2.351741345819783,0.5962639391507102,0.0238505575660284,0.017887918174521306,0.02981319695753551
WAIPA DISTRICT,moderate_modernization,2026,842.1311317947483,5.534265582287926,1.3979141760574247,0.0559165670422969,0.04193742528172274,0.06989570880287124
WAIROA DISTRICT,moderate_modernization,2026,63.727488755382645,0.3883810478057117,0.0822233531586679,0.0032889341263467,0.002466700594760037,0.004111167657933395
WAITAKI DISTRICT,moderate_modernization,2026,695.7185928295519,4.430342683132398,1.07520051827173,0.0430080207308692,0.0322560155481519,0.0537600259135865
WAITOMO DISTRICT,moderate_modernization,2026,139.82174788251135,0.9374475132435096,0.2593589051245394,0.0103743562049815,0.007780767153736182,0.012967945256226972
WELLINGTON CITY,moderate_modernization,2026,291.4565910845867,2.0926460661883146,0.6668123071832261,0.026672492287329,0.020004369215496785,0.03334061535916131
WESTERN BAY OF PLENTY DISTRICT,moderate_modernization,2026,570.1393602762987,3.7462472642862727,1.057493967263568,0.0422997586905427,0.03172481901790704,0.0528746983631784
WESTLAND DISTRICT,moderate_modernization,2026,110.9420734444769,0.7051931710153457,0.1471465157533739,0.0058858606301349,0.004414395472601217,0.0073573257876686955
WHAKATANE DISTRICT,moderate_modernization,2026,328.4003380044102,2.137458978949544,0.5396039322812091,0.0215841572912483,0.01618811796843627,0.026980196614060453
WHANGANUI DISTRICT,moderate_modernization,2026,168.71484389683744,1.0586416264701473,0.2600469142799228,0.0104018765711969,0.007801407428397684,0.013002345713996142
WHANGAREI DISTRICT,moderate_modernization,2026,622.474158220621,4.137983852561667,1.1602787808322628,0.0464111512332905,0.03480836342496788,0.058013939041613144
,moderate_modernization,2026,97.837698363553,0.667124738184593,0.1991358544568336,0.0079654341782733,0.0059740756337050074,0.009956792722841681
ASHBURTON DISTRICT,moderate_modernization,2027,1768.448391807804,11.747091479119497,3.318341887709453,0.13273367550837806,0.09955025663128358,0.16591709438547264
AUCKLAND,moderate_modernization,2027,2522.6858058364655,16.910542711249693,5.010819092570954,0.2004327637028381,0.15032457277712863,0.2505409546285477
BULLER DISTRICT,moderate_modernization,2027,110.99059778343735,0.7613115597020498,0.2231523066957989,0.008926092267831925,0.006694569200873967,0.011157615334789947
CARTERTON DISTRICT,moderate_modernization,2027,126.71227440614182,0.8415466477604894,0.2284211680390876,0.00913684672156345,0.006852635041172628,0.01142105840195438
CENTRAL HAWKE'S BAY DISTRICT,moderate_modernization,2027,211.98897439773344,1.426565861898318,0.4225686832074529,0.01690274732829805,0.012677060496223587,0.021128434160372647
CENTRAL OTAGO DISTRICT,moderate_modernization,2027,466.6810420318426,3.1270876304219635,0.8892779521722167,0.03557111808688863,0.0266783385651665,0.04446389760861084
CHRISTCHURCH CITY,moderate_modernization,2027,910.1881651519411,5.985104434710424,1.70738828667464,0.06829553146698557,0.05122164860023919,0.085369414333732
CLUTHA DISTRICT,moderate_modernization,2027,536.8525001871436,3.564478517952958,0.9854016629414092,0.0394160665176563,0.029562049888242275,0.04927008314707046
DUNEDIN CITY,moderate_modernization,2027,429.1829858054016,2.757167770853787,0.6997419290197704,0.027989677160790774,0.020992257870593112,0.03498709645098852
FAR NORTH DISTRICT,moderate_modernization,2027,412.2031483634306,2.5535888727502756,0.5891261235713393,0.02356504494285355,0.017673783707140178,0.02945630617856697
GISBORNE DISTRICT,moderate_modernization,2027,499.9541966430322,3.1930975414153866,0.8185622175081889,0.032742488700327525,0.024556866525245667,0.04092811087540945
GORE DISTRICT,moderate_modernization,2027,621.7191669123159,4.194502260023999,1.216641942276075,0.048665677691043,0.03649925826828225,0.06083209711380375
GREY DISTRICT,moderate_modernization,2027,115.42139814118127,0.7480858119069591,0.19925631961203125,0.0079702527844812,0.005977689588360937,0.009962815980601563
HAMILTON CITY,moderate_modernization,2027,861.3448209346074,5.911090561230643,1.8204144821475368,0.07281657928590142,0.0546124344644261,0.09102072410737684
HASTINGS DISTRICT,moderate_modernization,2027,771.7282590462128,5.351483735710332,1.7430046202099136,0.06972018480839651,0.05229013860629741,0.08715023101049568
HAURAKI DISTRICT,moderate_modernization,2027,288.3178120459054,1.8618524900261089,0.5021493635467633,0.0200859745418705,0.015064480906402899,0.025107468177338166
HOROWHENUA DISTRICT,moderate_modernization,2027,382.03667707995663,2.4631827063396687,0.6413463297755289,0.025653853191021123,0.019240389893265864,0.03206731648877644
HURUNUI DISTRICT,moderate_modernization,2027,323.053539383013,2.11240374024711,0.5516690468910816,0.0220667618756432,0.01655007140673245,0.027583452344554085
INVERCARGILL CITY,moderate_modernization,2027,845.8726884383675,5.6868650065854816,1.6334232949577792,0.06533693179831107,0.04900269884873337,0.08167116474788896
KAIKOURA DISTRICT,moderate_modernization,2027,60.34753591110645,0.3625843704351038,0.07776554009669223,0.0031106216038676252,0.002332966202900767,0.0038882770048346118
KAIPARA DISTRICT,moderate_modernization,2027,296.0152590364543,1.8422297253408857,0.4155857508501888,0.016623430034007524,0.012467572525505663,0.02077928754250944
KAPITI COAST DISTRICT,moderate_modernization,2027,119.07666477920104,0.7092308679780421,0.15868288410860265,0.006347315364344051,0.00476048652325808,0.007934144205430134
KAWERAU DISTRICT,moderate_modernization,2027,5.0283209121024655,0.0270268403089916,0.00523124024247545,0.000209249609699,0.00015693720727426349,0.00026156201212377254
LOWER HUTT CITY,moderate_modernization,2027,39.25935938768512,0.25376614385194923,0.0662154624515019,0.002648618498060025,0.0019864638735450565,0.003310773122575095
MACKENZIE DISTRICT,moderate_modernization,2027,187.6484837568342,1.2558825311830546,0.348929743495015,0.013957189739800525,0.01046789230485045,0.01744648717475075
MANAWATU DISTRICT,moderate_modernization,2027,383.8608246771282,2.588986132484335,0.7402808669264149,0.02961123467705655,0.022208426007792447,0.037014043346320746
MARLBOROUGH DISTRICT,moderate_modernization,2027,1412.747345351218,9.782774911923005,2.9925105023177196,0.1197004200927087,0.08977531506953158,0.14962552511588598
MASTERTON DISTRICT,moderate_modernization,2027,197.9654851848349,1.2839715867179842,0.3362724347311703,0.013450897389246775,0.010088173041935109,0.016813621736558516
MATAMATA-PIAKO DISTRICT,moderate_modernization,2027,1090.777401691539,7.3604191130162855,2.1260272088676295,0.08504108835470513,0.06378081626602888,0.10630136044338148
NAPIER CITY,moderate_modernization,2027,238.3593784720317,1.5791129744032069,0.436761986832588,0.017470479473303498,0.013102859604977639,0.0218380993416294
NELSON CITY,moderate_modernization,2027,111.55530191673843,0.7020060444606303,0.17617775738336283,0.007047110295334425,0.0052853327215008844,0.008808887869168142
NEW PLYMOUTH DISTRICT,moderate_modernization,2027,522.8774891116088,3.2409176792045526,0.72028199635827,0.028811279854330775,0.021608459890748097,0.0360140998179135
OPOTIKI DISTRICT,moderate_modernization,2027,117.95023575428081,0.741875942084394,0.18384091746141168,0.007353636698456425,0.00551522752384235,0.009192045873070584
OTOROHANGA DISTRICT,moderate_modernization,2027,268.16507098595764,1.7820939768510866,0.5052459775938044,0.0202098391037521,0.015157379327814132,0.025262298879690222
PALMERSTON NORTH CITY,moderate_modernization,2027,742.2111856484773,4.895454470669406,1.3722964731138232,0.05489185892455287,0.04116889419341469,0.06861482365569116
PORIRUA CITY,moderate_modernization,2027,50.556887257246785,0.34680017201303737,0.09920307205447736,0.003968122882179,0.0029760921616343206,0.004960153602723868
QUEENSTOWN-LAKES DISTRICT,moderate_modernization,2027,210.07166506990978,1.3821972444405954,0.35995567990932237,0.014398227196372824,0.01079867039727967,0.01799778399546612
RANGITIKEI DISTRICT,moderate_modernization,2027,352.9423118323341,2.3784039757941833,0.7039173890653216,0.028156695562612823,0.021117521671959648,0.03519586945326608
ROTORUA DISTRICT,moderate_modernization,2027,429.3845940107363,3.0173796499534005,0.9515733792823411,0.038062935171293624,0.028547201378470232,0.047578668964117055
RUAPEHU DISTRICT,moderate_modernization,2027,165.23826201417998,1.0740072064565693,0.2846621596509753,0.011386486386038926,0.008539864789529259,0.014233107982548766
SELWYN DISTRICT,moderate_modernization,2027,605.2457066884185,3.8610761057583245,1.0019318225582972,0.040077272902331845,0.030057954676748915,0.05009659112791486
SOUTH TARANAKI DISTRICT,moderate_modernization,2027,554.1121630787566,3.5995210268026314,0.9435875425881045,0.03774350170352413,0.028307626277643133,0.04717937712940523
SOUTH WAIKATO DISTRICT,moderate_modernization,2027,382.189860362528,2.6726290295513295,0.8251437878077492,0.033005751512309923,0.024754313634232476,0.041257189390387465
SOUTH WAIRARAPA DISTRICT,moderate_modernization,2027,181.17610389002553,1.2069780250640125,0.32173079193303616,0.012869231677321399,0.009651923757991085,0.016086539596651808
SOUTHLAND DISTRICT,moderate_modernization,2027,1365.7798000861228,9.223926965614032,2.6743671464743253,0.10697468585897295,0.08023101439422975,0.13371835732371626
STRATFORD DISTRICT,moderate_modernization,2027,177.67037933066544,1.1411740980219205,0.28763027755307924,0.01150521110212315,0.008628908326592378,0.014381513877653962
TARARUA DISTRICT,moderate_modernization,2027,378.7115277864299,2.4952856793387617,0.7127552910954141,0.028510211643816525,0.021382658732862422,0.03563776455477071
TASMAN DISTRICT,moderate_modernization,2027,867.4122031334737,5.42004535894101,1.3010836418785687,0.052043345675142676,0.03903250925635706,0.06505418209392844
TAUPO DISTRICT,moderate_modernization,2027,263.8788228231832,1.8632121746730104,0.5947648315834315,0.023790593263337198,0.017842944947502944,0.029738241579171577
TAURANGA CITY,moderate_modernization,2027,382.9094436777503,2.5817865422034076,0.787829964055649,0.031513198562225925,0.023634898921669468,0.039391498202782455
THAMES-COROMANDEL DISTRICT,moderate_modernization,2027,244.26465516911944,1.5643283578907068,0.3986931499774,0.01594772599909595,0.011960794499322,0.019934657498870002
TIMARU DISTRICT,moderate_modernization,2027,1073.3796741305703,7.001963552846394,1.8664860189563866,0.07465944075825545,0.055994580568691596,0.09332430094781934
UPPER HUTT CITY,moderate_modernization,2027,36.46059979530645,0.22929874202134712,0.0523194399362423,0.00209277759744965,0.001569583198087269,0.0026159719968121154
WAIKATO DISTRICT,moderate_modernization,2027,733.0369323890734,4.878549390435777,1.3386610635154634,0.05354644254061852,0.0401598319054639,0.06693305317577318
WAIMAKARIRI DISTRICT,moderate_modernization,2027,504.499808081066,3.0990461279798613,0.7300780529301861,0.0292031221172074,0.021902341587905584,0.03650390264650931
WAIMATE DISTRICT,moderate_modernization,2027,363.9218319657334,2.3920462574962,0.6631524896180516,0.02652609958472205,0.01989457468854155,0.033157624480902585
WAIPA DISTRICT,moderate_modernization,2027,842.1457782547612,5.629066276423069,1.5580458503553423,0.06232183401421362,0.046741375510660266,0.07790229251776712
WAIROA DISTRICT,moderate_modernization,2027,63.72837382641064,0.39478146513062884,0.09233910441962448,0.00369356417678495,0.002770173132588734,0.0046169552209812245
WAITAKI DISTRICT,moderate_modernization,2027,695.7294895328837,4.50786902339157,1.1992215928942611,0.04796886371577042,0.03597664778682783,0.05996107964471306
WAITOMO DISTRICT,moderate_modernization,2027,139.82368913927863,0.953612266284885,0.28740175596118306,0.01149607023844725,0.008622052678835491,0.014370087798059154
WELLINGTON CITY,moderate_modernization,2027,291.4623889974979,2.1285656461676163,0.7344767312632817,0.029379069250531225,0.022034301937898453,0.03672383656316409
WESTERN BAY OF PLENTY DISTRICT,moderate_modernization,2027,570.1474890134431,3.8132010668044836,1.165722182611894,0.04662888730447572,0.03497166547835682,0.058286109130594704
WESTLAND DISTRICT,moderate_modernization,2027,110.9443836698133,0.7170954155149785,0.16688526237357093,0.006675410494942775,0.005006557871207128,0.008344263118678547
WHAKATANE DISTRICT,moderate_modernization,2027,328.40535832517963,2.1752177325985422,0.600843919467191,0.024033756778687576,0.018025317584015727,0.03004219597335955
WHANGANUI DISTRICT,moderate_modernization,2027,168.71756566152277,1.077607926992708,0.28907392096313317,0.0115629568385253,0.008672217628893995,0.01445369604815666
WHANGAREI DISTRICT,moderate_modernization,2027,622.484633273865,4.209727621298244,1.2810110292331964,0.051240441169327855,0.03843033087699589,0.06405055146165982
,moderate_modernization,2027,97.83923975958223,0.6787855654672215,0.21940931713739326,0.008776372685495675,0.006582279514121797,0.010970465856869664
ASHBURTON DISTRICT,moderate_modernization,2028,1768.4782303685656,11.945882725532728,3.6516461788331216,0.1460658471533248,0.10954938536499365,0.18258230894165609
AUCKLAND,moderate_modernization,2028,2522.723924773998,17.19309055612768,5.493413931914821,0.2197365572765928,0.16480241795744463,0.27467069659574106
BULLER DISTRICT,moderate_modernization,2028,110.99277625946307,0.7736911558050652,0.2456600790908024,0.00982640316363205,0.007369802372724072,0.012283003954540121
CARTERTON DISTRICT,moderate_modernization,2028,126.71444646504438,0.8564406319313616,0.2520563265288939,0.010082253061155701,0.007561689795866818,0.012602816326444697
CENTRAL HAWKE'S BAY DISTRICT,moderate_modernization,2028,211.9930902072074,1.4525974525854015,0.4635381785512388,0.0185415271420495,0.013906145356537164,0.02317690892756194
CENTRAL OTAGO DISTRICT,moderate_modernization,2028,466.68852930925857,3.181639892581276,0.9797089897405996,0.03918835958962395,0.02939126969221799,0.048985449487029986
CHRISTCHURCH CITY,moderate_modernization,2028,910.2029154885709,6.085315781633561,1.873691164225467,0.07494764656901864,0.05621073492676401,0.09368455821127336
CLUTHA DISTRICT,moderate_modernization,2028,536.8613430822322,3.6257940982605072,1.0868447996327768,0.043473791985311,0.0326053439889833,0.05434223998163884
DUNEDIN CITY,moderate_modernization,2028,429.1893402474676,2.8036322782644056,0.7745312606802321,0.03098125042720925,0.023235937820406963,0.03872656303401161
FAR NORTH DISTRICT,moderate_modernization,2028,412.2081796890473,2.5986348759122544,0.6545140137688336,0.026180560550753303,0.019635420413065006,0.03272570068844168
GISBORNE DISTRICT,moderate_modernization,2028,499.9606659508389,3.246311911981895,0.9041524347326346,0.03616609738930535,0.027124573041979037,0.04520762173663173
GORE DISTRICT,moderate_modernization,2028,621.7300649916278,4.264082894749482,1.338494159372728,0.05353976637490909,0.04015482478118184,0.06692470796863641
GREY DISTRICT,moderate_modernization,2028,115.42297543907573,0.7616911954973191,0.21967490944622897,0.0087869963778491,0.006590247283386869,0.01098374547231145
HAMILTON CITY,moderate_modernization,2028,861.359311906921,6.0128178891160164,1.994116303745495,0.07976465214981975,0.05982348911236485,0.09970581518727475
HASTINGS DISTRICT,moderate_modernization,2028,771.7408105847934,5.44300687127994,1.9021567306072282,0.0760862692242891,0.057064701918216845,0.09510783653036142
HAURAKI DISTRICT,moderate_modernization,2028,288.3223766946618,1.893125719461945,0.5530093541396834,0.0221203741655873,0.016590280624190504,0.027650467706984174
HOROWHENUA DISTRICT,moderate_modernization,2028,382.0429738970719,2.505820203990648,0.7087996186847147,0.02835198474738855,0.02126398856054144,0.03543998093423574
HURUNUI DISTRICT,moderate_modernization,2028,323.0587703855218,2.1488896127812236,0.6100379402891293,0.0244015176115651,0.01830113820867388,0.030501897014456464
INVERCARGILL CITY,moderate_modernization,2028,845.8871281399602,5.781493601174333,1.7970570397482957,0.07188228158993175,0.05391171119244887,0.08985285198741479
KAIKOURA DISTRICT,moderate_modernization,2028,60.34841205548382,0.3690510140846497,0.08680666107817485,0.00347226644312695,0.0026041998323452454,0.004340333053908743
KAIPARA DISTRICT,moderate_modernization,2028,296.0195967592244,1.8741204874072792,0.4632613440333944,0.01853045376133575,0.013897840321001833,0.02316306720166972
KAPITI COAST DISTRICT,moderate_modernization,2028,119.07825098802277,0.7213208542457755,0.1756846252730066,0.0070273850109202,0.005270538758190198,0.00878423126365033
KAWERAU DISTRICT,moderate_modernization,2028,5.028347676330975,0.0278104917376296,0.0057620146641678,0.00023048058656670003,0.000172860439925034,0.00028810073320839
LOWER HUTT CITY,moderate_modernization,2028,39.25993563098694,0.258486489812072,0.0730704071329297,0.00292281628531715,0.0021921122139878907,0.0036535203566464853
MACKENZIE DISTRICT,moderate_modernization,2028,187.65160105905437,1.2772007866617086,0.3851775690176479,0.015407102760705851,0.011555327070529435,0.019258878450882394
MANAWATU DISTRICT,moderate_modernization,2028,383.8674072165393,2.632935648143904,0.8155551088353864,0.0326222043534154,0.024466653265061592,0.04077775544176932
MARLBOROUGH DISTRICT,moderate_modernization,2028,1412.7693583786242,9.950418530693344,3.283567799033514,0.1313427119613405,0.09850703397100542,0.16417838995167572
MASTERTON DISTRICT,moderate_modernization,2028,197.9681888852329,1.3066239948037337,0.3712799295910899,0.014851197183643552,0.011138397887732698,0.018563996479554496
MATAMATA-PIAKO DISTRICT,moderate_modernization,2028,1090.7963682728123,7.488280371684185,2.3379714871100754,0.09351885948440294,0.07013914461330226,0.11689857435550377
NAPIER CITY,moderate_modernization,2028,238.36251681720898,1.6056260147538621,0.4813808098198785,0.0192552323927951,0.014441424294596356,0.024069040490993926
NELSON CITY,moderate_modernization,2028,111.55664771664584,0.7136449394187152,0.19451725573978085,0.00778069022959115,0.005835517672193425,0.009725862786989043
NEW PLYMOUTH DISTRICT,moderate_modernization,2028,522.8851653319555,3.2953840074803953,0.8034299769199396,0.03213719907679755,0.024102899307598187,0.04017149884599698
OPOTIKI DISTRICT,moderate_modernization,2028,117.95147404385526,0.7548631432045632,0.20343081662170953,0.008137232664868349,0.006102924498651286,0.010171540831085478
OTOROHANGA DISTRICT,moderate_modernization,2028,268.1700096380614,1.810704961361504,0.5557602630089468,0.0222304105203578,0.016672807890268402,0.02778801315044734
PALMERSTON NORTH CITY,moderate_modernization,2028,742.2219986143054,4.980745313302643,1.5084427953583823,0.060337711814335254,0.04525328386075147,0.07542213976791912
PORIRUA CITY,moderate_modernization,2028,50.55772085592629,0.3522204207939855,0.1091450188626098,0.0043658007545043,0.003274350565878294,0.005457250943130491
QUEENSTOWN-LAKES DISTRICT,moderate_modernization,2028,210.07548213394358,1.405135218662878,0.39873024861092743,0.01594920994443705,0.011961907458327823,0.019936512430546373
RANGITIKEI DISTRICT,moderate_modernization,2028,352.94810768913675,2.4193312633199517,0.7723203592441621,0.03089281436976645,0.02316961077732486,0.03861601796220811
ROTORUA DISTRICT,moderate_modernization,2028,429.39162902613975,3.068198292552192,1.0430913151637067,0.04172365260654825,0.0312927394549112,0.052154565758185334
RUAPEHU DISTRICT,moderate_modernization,2028,165.24062119597266,1.092743141778029,0.3140746762060357,0.01256298704824135,0.00942224028618107,0.015703733810301785
SELWYN DISTRICT,moderate_modernization,2028,605.2550109925148,3.9242998132430946,1.1052264339392306,0.0442090573575692,0.033156793018176915,0.05526132169696153
SOUTH TARANAKI DISTRICT,moderate_modernization,2028,554.1200143150454,3.6626707472910995,1.042478425883173,0.04169913703532685,0.031274352776495186,0.05212392129415865
SOUTH WAIKATO DISTRICT,moderate_modernization,2028,382.1964411039867,2.7171489189658367,0.9064118418217624,0.03625647367287045,0.02719235525465287,0.04532059209108812
SOUTH WAIRARAPA DISTRICT,moderate_modernization,2028,181.17927540083116,1.2272663251065987,0.3558986270730762,0.014235945082923,0.010676958812192284,0.01779493135365381
SOUTHLAND DISTRICT,moderate_modernization,2028,1365.8045853557496,9.379797787081618,2.9423571437596134,0.11769428575038449,0.0882707143127884,0.14711785718798068
STRATFORD DISTRICT,moderate_modernization,2028,177.6733922964852,1.1607846934077086,0.31874782074320807,0.012749912829728299,0.009562434622296242,0.015937391037160405
TARARUA DISTRICT,moderate_modernization,2028,378.7174057495938,2.538774012957594,0.782645087143695,0.03130580348574775,0.023479352614310847,0.03913225435718475
TASMAN DISTRICT,moderate_modernization,2028,867.4225744171704,5.508495106977731,1.441023915693018,0.057640956627720646,0.04323071747079054,0.0720511957846509
TAUPO DISTRICT,moderate_modernization,2028,263.88413390739146,1.8945819089520972,0.6518856902057386,0.0260754276082295,0.019556570706172158,0.03259428451028693
TAURANGA CITY,moderate_modernization,2028,382.91567618190595,2.6254456307567526,0.8619199584756447,0.034476798339025755,0.02585759875426934,0.04309599792378224
THAMES-COROMANDEL DISTRICT,moderate_modernization,2028,244.26869504692246,1.5900764259574076,0.440562565486211,0.0176225026194484,0.013216876964586328,0.02202812827431055
TIMARU DISTRICT,moderate_modernization,2028,1073.3972837088322,7.119882974178747,2.0607981812307403,0.0824319272492296,0.061823945436922205,0.10303990906153702
UPPER HUTT CITY,moderate_modernization,2028,36.46106988853209,0.23335342268534914,0.05837477324514111,0.0023349909298056,0.0017512431973542332,0.0029187386622570553
WAIKATO DISTRICT,moderate_modernization,2028,733.0494183019848,4.9617567923960095,1.4780216794508294,0.05912086717803315,0.04434065038352488,0.07390108397254147
WAIMAKARIRI DISTRICT,moderate_modernization,2028,504.5064713665815,3.150302225666329,0.8079137264453811,0.0323165490578152,0.024237411793361432,0.04039568632226906
